"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86bz4prgf","DLNZQV2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","BRAK","1920 x 1080","[Bez wad]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4ptqe","71KQYW2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4puqv","8CCQYW2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Mikro poświatka]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4pyhy","8P7QYW2","[dell latitude 7390]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Zbita]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4q6aj","8p0yqv2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","4","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4qpxk","ck502x2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","16","BRAK","1920 x 1080","[Mikro otarcia]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4rm7w","hksz2x2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz4ruj7","F9BP5S2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","BRAK","1920 x 1080","[Bez wad]","[Klapa X]","","","[Mix - przed 11.2023]",""
"86bz4tmu6","F3JP5S2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Wielka rysa / rysy]","[]","","","[Mix - przed 11.2023]",""
"86bz4tr3q","DPNZQV2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[]","[Touchpad]","brak klawisza touchpada
","","[Mix - przed 11.2023]",""
"86bz4upfb","J0KQYW2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz4uwth","3zjqyw2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","16","BRAK","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz4uz67","dq60rv2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4v9dy","6c8qyw2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Brytyjska, Podświetlana]","[Ok]","i5","8350U","","16","512","1920 x 1080","[Bez wad]","[Bateria bios]","","","[Mix - przed 11.2023]",""
"86bz4vgp3","6cwk7y2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Wielka rysa / rysy]","[]","","","[Mix - przed 11.2023]",""
"86bz4vrda","bl8qyw2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Brytyjska, Podświetlana]","[Ok]","i5","8350U","","8","BRAK","1920 x 1080","[Bez wad]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz4w3x5","d4yvst2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bz4wf85","f8ffrv2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bz4wgbm","csmfjr2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bz4wk3b","4wtjjr2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bz5aay3","C9XGJR2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5ae4f","1rkvst2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5aecy","jwtjjr2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5aeqf","8gjfqv2","[dell latitude 7390]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Wielka rysa / rysy]","[]","","","[Mix - przed 11.2023]",""
"86bz5agw0","cx2jtt21","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5ancz","563jtz1","[dell latitude e7240]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i7","4600U","","8","BRAK","1366 x 768","[Zwykłe poświatki]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz5b393","GC78N12","[dell latitude e7240]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","4310U","","8","BRAK","1366 x 768","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz5btkz","FMT4L12","[dell latitude e7240]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","4310U","","8","BRAK","1366 x 768","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5bv4z","1VCTYZ1","[dell latitude e7240]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","4300U","","8","256","1366 x 768","[Bez wad]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz5cu77","27XRL32","[dell latitude e7240]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","4310U","","8","256","1366 x 768","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5fgc8","714HRQ2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i7","8650U","","8","256","1920 x 1080","[Dotyk, Mikro otarcia]","[Ramka Matrycy]","DOTYK NIE DZIALA
","","[Mix - przed 11.2023]",""
"86bz5gt50","h58gvt2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i7","8650U","","8","256","1920 x 1080","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz5gued","945x5y2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i7","8650U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[Mix - przed 11.2023]",""
"86bz5h7fe","8FVZR32","[dell latitude e5250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i3","5300U","","8","256","1366 x 768","[Zbita]","","","","[Mix - przed 11.2023]",""
"86bz5j200","5PP8FH2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[Mix - przed 11.2023]",""
"86bz5j4ep","JHYGBH2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[Mix - przed 11.2023]",""
"86bz5vmwj","G168762","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","8","BRAK","1366 x 768","[Zwykłe poświatki]","[]","","","[Mix - przed 11.2023]",""
"86bz5vwpw","9MJBQ72","[dell latitude e7250]","Serwis","[Pionowy Enter ISO / EU, Francuska]","","i5","","","","","","[]","[Bateria brak, Nie włącza się]","ZIMA
","","[Mix - przed 11.2023]",""
"86bz5w985","BPK1G72","[dell latitude e7250]","Serwis","[Pionowy Enter ISO / EU, Francuska]","","i5","","","","","","[Zbita]","[Nie włącza się]","","","[Mix - przed 11.2023]",""
"86bz5whh9","733FR32","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","16","BRAK","1366 x 768","[Zwykłe poświatki]","[Bateria brak, Palmrest]","","","[Mix - przed 11.2023]",""
"86bz5wu7h","1FJH562","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","4","256","1366 x 768","[Bez wad]","[Touchpad]","","","[Mix - przed 11.2023]",""
"86bz5xez9","HKLY462","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","8","BRAK","1366 x 768","[Zwykłe poświatki]","[Bateria bios, Palmrest, Ramka Matrycy]","","","[Mix - przed 11.2023]",""
"86bz5yqqw","7BZSZ52","[dell latitude e7250]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL]","","i5","5300U","","4","BRAK","1366 x 768","[Bez wad]","[]","","","[Mix - przed 11.2023]",""
"86bz629yq","85GFR32","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i7","5600U","","8","256","1366 x 768","[Zwykłe poświatki]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz63ykv","b2w4j72","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","4","BRAK","1366 x 768","[Bez wad]","[Touchpad]","","","[Mix - przed 11.2023]",""
"86bz66arw","j8plrq2","[dell latitude 7390]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","","","","","","[]","[Nie włącza się]","ŚWIECI DIODA BIALA
","","[Mix - przed 11.2023]",""
"86bz66m32","G7JNKW2","[dell latitude e7250]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","","i5","5300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[Mix - przed 11.2023]",""
"86bz6hfmj","2yybqv2","[dell latitude 7390 2-in-1]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","BRAK","1920 x 1080","[Wielkie poświaty, Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[02.2024 USA]",""
"86bz6jn6m","H0MBFH2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Palmrest]","","","[Mix - przed 11.2023]",""
"86bz6jqxb","13XPHM2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[Mix - przed 11.2023]",""
"86bz6nhep","F2LBRV2","[dell latitude 5590]","Przyjęcie","[Brak]","[Ok]","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Ramka Matrycy]","","","[Mix - przed 11.2023]",""
"86bz6p1bz","5NRDGH2","[dell latitude 5580]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i5","","","","","","[Brak]","[]","","","[Mix - przed 11.2023]",""
"86bz6q10k","22PDJM2","[dell latitude 5480]","Magazyn","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","6300U","","8","BRAK","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[20.11.23 ATF Francja 239239 -]",""
"86bz6q6vt","5T2QNN2","[dell latitude 5480]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","","","","","","[]","[Ramka Matrycy, Nie włącza się]","","","[20.11.23 ATF Francja 239239 -]",""
"86bz6qrwv","CPKW6S2","[dell latitude 5580]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i5","","","","","","[]","[Spód X, Nie włącza się]","","","[Mix - przed 11.2023]",""
"86bz6r8ed","fnw1bh2","[dell latitude 5480]","Przyjęcie","[Krótki Enter ANSI / US, Malowana QWERTY PL, Podświetlana]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Bez wad]","[Klapa X, Ramka Matrycy]","","","[Mix - przed 11.2023]",""
"86bz6rg8c","HRTNPH2","[dell latitude 5480]","Przyjęcie","[Brak]","","i5","6300U","","8","BRAK","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Spód X, Bateria brak, Ramka Matrycy]","","","[Mix - przed 11.2023]",""
"86bz72q71","hb1cfh2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[Mix - przed 11.2023]",""
"86bz76pbk","9l4zqn2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","","","","","","[]","[Nie włącza się]","ZIMA
","","[Mix - przed 11.2023]",""
"86bz773w8","8KB0NQ2","[dell latitude 5580]","Przyjęcie","[Krótki Enter ANSI / US, QWERTY PL, Podświetlana]","[Ok]","i5","7440HQ","INTEL","16","500","1366 x 768","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[Mix - przed 11.2023]",""
"86bz78472","5Y41NH2","[dell latitude 5480]","Przyjęcie","[Brak]","","i5","7200U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak, Klapa X]","","","[Mix - przed 11.2023]",""
"86bz78zdd","6knd7h2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","6440HQ","NVIDIA GeForce 940MX","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Palmrest]","","","[Mix - przed 11.2023]",""
"86bzdy26y","5ZBFGH2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i5","6300U","","8","256","1920 x 1080","","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bze42v8","1FL0HM2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","16","256","1920 x 1080","","[Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bze44x4","HHZ1PH2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","16","256","1920 x 1080","","[]","","","[od 1.07.2024 wprowadzone]",""
"86bze5dqr","GGQ8HM2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","16","512","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bze5rc9","6LZ7HM2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzektnj","75QK4Q2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i5","6300U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Spód X, Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzekuxq","1Y3V8H2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i5","6300U","","Brak","BRAK","","[Brak]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzem8y1","J58SGH2","[dell latitude 7480]","Przyjęcie","[Niekompletna, QWERTY PL]","","i7","6600U","","8","BRAK","1920 x 1080","[]","[Spód X, Bateria brak, Touchpad]","","","[od 1.07.2024 wprowadzone]",""
"86bzemmcr","91SF4M2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","","i5","6300U","","Brak","BRAK","","[Brak]","[Bateria brak, Klapa X, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzep30n","HM42MH2","[dell latitude 7480]","Przyjęcie","[Francuska]","","i5","","","Brak","BRAK","","[Brak]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzeremp","CCM1PH2","[dell latitude 7480]","Serwis","[QWERTY PL]","[Ok]","i5","","","Brak","BRAK","","","[Bateria brak]","BRAK PŁYTY GŁÓWNEJ
","","[od 1.07.2024 wprowadzone]",""
"86bwhf8qh","4kf4hm2","[dell latitude 7480]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak, Klapa X, Ramka Matrycy]","","","[20.11.23 ATF Francja 239239 -]",""
"86bzf3e8z","D544VP2","[dell latitude 7480]","Serwis","[Francuska]","[Ok]","i5","","","Brak","BRAK","","","[USB , Bateria brak, Nie włącza się]","ZIMA
","","[od 1.07.2024 wprowadzone]",""
"86bzf3ehg","7X4QGH2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[USB ]","","","[od 1.07.2024 wprowadzone]",""
"86bzf3ev9","BT4WJM2","[dell latitude 7480]","Serwis","[QWERTY PL]","[Ok]","i5","","","Brak","","","","[Inny]","BRAK PŁYTY GŁÓWNEJ
","","[od 1.07.2024 wprowadzone]",""
"86bwj7tb3","1zy60n2","[dell latitude 7480]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Bez wad]","","","","[20.11.23 ATF Francja 239239 -]",""
"86bzf3zgq","2T1SQN2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[]","[USB ]","","","[od 1.07.2024 wprowadzone]",""
"86bzf42kf","JMTS9H2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzf45nn","JR9L3M2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzf47jj","G1R5HM2","[dell latitude 7480]","Przyjęcie","[]","[Ok]","i7","7600U","","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzf49g8","CHC5HM2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","32","512","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzf4p7m","C0M9QH2","[dell latitude 7480]","Serwis","[Francuska]","[Ok]","i7","6600U","","","","","[]","[Nie włącza się]","ZIMA
","","[od 1.07.2024 wprowadzone]",""
"86bzf4ubw","GBJNVP2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","6600U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf4w60","2915QQ2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","6600U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf5122","75H0QQ2","[dell latitude 7480]","Serwis","[Francuska]","[Ok]","i5","7300U","","","BRAK","","[Brak]","[Bateria brak, Inny, Ramka Matrycy]","ZALANY
","","[od 1.07.2024 wprowadzone]",""
"86bzf5a18","8F71VP2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","6600U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf5f5z","GBCVNH2","[dell latitude 7480]","Serwis","[Francuska]","[Ok]","i7","7300U","","Brak","","","[]","[Spód X, Bateria brak, Inny, Ramka Matrycy, Gniazdo ładowania ]","BRAK CHŁODZENIA
","","[od 1.07.2024 wprowadzone]",""
"86bzf5vp5","D9450N2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","16","512","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bwe74qb","3zwyqn2","[dell latitude 7480]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Inna]","[Ok]","i7","6600U","","8","256","1920 x 1080","[Mikro otarcia]","[Touchpad]","","","[24.10.23 TES FRANCJA -]",""
"86bzf6cna","jj2d9h2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","6600U","","16","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf6e51","FH900N2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","16","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf6j7t","F814ZM2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","16","512","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf7fdg","4js10n2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","16","512","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf7gaw","4j9f9h2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","BRAK","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf7hm8","2mcchm2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","16","512","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf7uwg","732ttn2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf837y","1h365h2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf8b42","8mpstn2","[dell latitude 7480]","Przyjęcie","[Niekompletna, QWERTY PL]","[Ok]","i7","6600U","","8","BRAK","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf8cbn","cjs90n2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","16","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf8t30","g7fy3m2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf8tuh","8v6nsn2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[]","","","[od 1.07.2024 wprowadzone]",""
"86bzf8w47","7dfs5q2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[Bateria brak, Klapa X]","","","[od 1.07.2024 wprowadzone]",""
"86bzf91fv","54tsbh2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bzf95ac","8lvrqq2","[dell latitude 7480]","Serwis","[QWERTY PL]","[Ok]","i7","","","8","BRAK","","[]","[Ramka Matrycy, Nie włącza się]","

","","[od 1.07.2024 wprowadzone]",""
"86bzf97pr","ftpfbh2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf9eke","786wrn2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","32","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzf9jhj","6cc5hm2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","32","512","1920 x 1080","[]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzf9t7u","6fpdjm2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","16","512","1920 x 1080","[Wielkie poświaty]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
"86bzfa1fb","3J070N2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","7600U","","8","BRAK","1920 x 1080","[]","[Bateria brak, Bateria bios]","","","[od 1.07.2024 wprowadzone]",""
"86bzfa4pz","3KKWRN2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","32","512","1920 x 1080","[]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzfat4d","FPB3HM2","[dell latitude 7480]","Serwis","[Francuska]","","i7","","","","","","[]","[Bateria brak, Inny, Touchpad, Ramka Matrycy]","WISI W BIOSIE

","","[od 1.07.2024 wprowadzone]",""
"86bzfavpe","99H0HM2","[dell latitude 7480]","Przyjęcie","[Francuska]","[Ok]","i7","7600U","","16","512","1920 x 1080","[]","[Bateria brak, Ramka Matrycy]","","","[od 1.07.2024 wprowadzone]",""
"86bzfaxyk","2FFHPN2","[dell latitude 7480]","Przyjęcie","[QWERTY PL]","[Ok]","i7","6600U","","8","256","1920 x 1080","[]","[Bateria brak]","","","[od 1.07.2024 wprowadzone]",""
